"X.1","X","image_2","image_1","trial_index","time_elapsed","experiment_order","rt","experiment","response","phase","stimulus","correct","question_order","talk_out_loud","strategy_free_ans","cor_key","type","VerbalScored","VisualScored","high_low_verbal","worker_id","name_agreement_img1","name_agreement_img2","trial_no_ptcp","image_1_wordFreq","image_2_wordFreq","freq_diff"
1708,1708,"tie","eye",184,375933,"rhyme-same_different-task_switching-phon_sim",1313,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""eye"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""tie"" width=""300""></div>",1,NA,"Yes","I tried to quickly reference in my mind if I had heard the two words referenced together in rhyme before. I also tried to think ahead about what rhymed with certain words.","arrowup","non-ortho",5,4.8,"high_verbal","m6nAacjH",0.95,0.7,49,3.756,3.3555,0.4005
1709,1709,"train","plane",184,246960,"rhyme-phon_sim-task_switching-same_different",1560.69999998808,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""plane"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""train"" width=""300""></div>",1,NA,"No","I said the words in my head and made my selection as quickly as possible.","arrowup","non-ortho",4.416667,4.2,"high_verbal","Qy5J1Mxs",0.35,0.95,49,3.6878,3.6857,0.00209999999999999
1710,1710,"whale","nail",184,299986,"rhyme-phon_sim-same_different-task_switching",2372.5,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""nail"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"Yes","nothing","arrowup","non-ortho",4.67,4.7,"high_verbal","lcQfoynH",0.95,0.95,50,2.9786,2.7597,0.2189
1711,1711,"thumb","drum",186,1270990,"phon_sim-rhyme-task_switching-same_different",NA,"rhyme","null","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drum"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""thumb"" width=""300""></div>",0,NA,"Yes","no_answer","arrowup","non-ortho",1.92,2.6,"low_verbal","Ny0Ml3uz",1,0.9,32,2.6365,2.781,0.1445
1712,1712,"beer","deer",187,282282,"rhyme-phon_sim-task_switching-same_different",1203.09999999404,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""deer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""beer"" width=""300""></div>",1,NA,"Yes","No","arrowup","ortho",2.25,1.8,"low_verbal","AZihdj82",0.65,0.75,50,2.6484,3.5856,0.9372
1713,1713,"brain","chain",187,254078,"rhyme-task_switching-phon_sim-same_different",2834.09999996424,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chain"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""brain"" width=""300""></div>",1,NA,"Yes","no","arrowup","ortho",4.166667,4.1,"high_verbal","c8Txd3Z5",0.95,0.95,50,3.0346,3.5943,0.5597
1714,1714,"claw","saw",187,378350,"rhyme-same_different-task_switching-phon_sim",1658,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""saw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""claw"" width=""300""></div>",1,NA,"Yes","I tried to quickly reference in my mind if I had heard the two words referenced together in rhyme before. I also tried to think ahead about what rhymed with certain words.","arrowup","ortho",5,4.8,"high_verbal","m6nAacjH",1,0.55,50,4.3123,2.3502,1.9621
1715,1715,"clock","brain",187,290884,"rhyme-phon_sim-same_different-task_switching",1140.40000009537,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""brain"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""clock"" width=""300""></div>",1,NA,"Yes","no_answer","arrowdown","NR",3.08333333333333,3.2,"low_verbal","4KFmznfv",0.95,0.95,51,3.5943,3.4758,0.1185
1716,1716,"crab","spoon",187,233420,"rhyme-same_different-task_switching-phon_sim",1530.79999999702,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",2.5,3,"low_verbal","OE580Gi8",1,0.95,51,2.5899,2.5478,0.0421
1717,1717,"crab","spoon",187,264950,"rhyme-task_switching-phon_sim-same_different",2400.79999995232,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"No","I always viewed the picture on the left first","arrowdown","NR",3,3.5,"low_verbal","qkCSFiGm",1,0.95,50,2.5899,2.5478,0.0421
1718,1718,"hair","bear",187,349230,"rhyme-task_switching-same_different-phon_sim",1850.30000000005,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hair"" width=""300""></div>",1,NA,"No","no","arrowup","non-ortho",2.33,2.5,"low_verbal","TFWelN7f",0.95,0.9,50,3.4667,3.8939,0.4272
1719,1719,"heart","dart",187,1472612,"rhyme-phon_sim-same_different-task_switching",1567.29999995232,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""dart"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""heart"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",2.25,3.7,"low_verbal","05Wo9IGy",0.9,0.9,50,1.9956,4.0953,2.0997
1720,1720,"leg","egg",187,262973,"rhyme-phon_sim-same_different-task_switching",1672,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""egg"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""leg"" width=""300""></div>",1,NA,"Yes","used the pictures after I had seen them a few times","arrowup","ortho",4.83333333333333,4,"high_verbal","xnNpmgQR",0.95,0.85,50,3.1235,3.4598,0.3363
1721,1721,"man","fan",187,207530,"rhyme-same_different-task_switching-phon_sim",1182,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""fan"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""man"" width=""300""></div>",1,NA,"No","no_answer","arrowup","ortho",2.17,3.9,"low_verbal","vhsbIoXa",0.75,0.8,50,3.2536,4.9737,1.7201
1722,1722,"pear","chair",187,2581641,"rhyme-same_different-phon_sim-task_switching",1516.5,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chair"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""pear"" width=""300""></div>",1,NA,"Yes","I just went with my gut intuition","arrowup","non-ortho",4.75,5,"high_verbal","DuDDHkI9",0.95,0.95,50,3.4,1.8388,1.5612
1723,1723,"pear","chair",187,287575,"rhyme-task_switching-phon_sim-same_different",1344.09999999776,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chair"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""pear"" width=""300""></div>",1,NA,"Yes","It got easier as I knew each picture better.","arrowup","non-ortho",4.75,4.5,"high_verbal","NRFUWLZO",0.95,0.95,51,3.4,1.8388,1.5612
1724,1724,"plane","fly",187,289161,"rhyme-same_different-task_switching-phon_sim",2024.7000002861,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""fly"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""plane"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",2.67,3,"low_verbal","wDmKNbjb",0.95,0.35,50,3.6371,3.6878,0.0507
1725,1725,"ring","king",187,334367,"rhyme-same_different-task_switching-phon_sim",1273.80000007153,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""king"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""ring"" width=""300""></div>",1,NA,"No","some were hard to tell what they were supposed to be","arrowup","ortho",1.42,2.7,"low_verbal","fX6rWWkd",0.8,0.9,50,3.8191,3.675,0.1441
1726,1726,"rope","pear",187,252881,"rhyme-task_switching-same_different-phon_sim",1827.1,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"No","I said the pictures in my head before choosing.","arrowdown","NR",1.75,3.9,"low_verbal","Xa9ISMwC",0.95,1,51,1.8388,3.0641,1.2253
1727,1727,"rose","well",187,228997,"rhyme-phon_sim-task_switching-same_different",1983,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""well"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rose"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",1.33,1.9,"low_verbal","5WF1GwNy",0.95,0.95,50,5.1833,3.4322,1.7511
1728,1728,"screw","train",187,249383,"rhyme-phon_sim-task_switching-same_different",1156.29999998212,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"No","I said the words in my head and made my selection as quickly as possible.","arrowdown","NR",4.416667,4.2,"high_verbal","Qy5J1Mxs",0.95,1,50,3.6857,3.2817,0.404
1729,1729,"screw","train",187,256508,"rhyme-same_different-phon_sim-task_switching",1935.29999995232,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"No","Said in my mind, not vocally","arrowdown","NR",3.08333333333333,3.9,"low_verbal","NS1YHcvi",0.95,1,51,3.6857,3.2817,0.404
1730,1730,"shoe","screw",187,230150,"rhyme-task_switching-same_different-phon_sim",1287.10000000149,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""screw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""shoe"" width=""300""></div>",1,NA,"No","No, I just said it in my head rather than out loud.","arrowup","non-ortho",4.75,4.5,"high_verbal","XWkUpOyp",1,0.85,51,3.2817,3.1906,0.0911
1731,1731,"thumb","drum",187,290937,"rhyme-task_switching-same_different-phon_sim",2080.5,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drum"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""thumb"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",3,3.8,"low_verbal","xa4C6HC1",1,0.9,50,2.6365,2.781,0.1445
1732,1732,"thumb","drum",187,227692,"rhyme-task_switching-same_different-phon_sim",1271.10000000149,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drum"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""thumb"" width=""300""></div>",1,NA,"No","np","arrowup","non-ortho",2.92,4.2,"low_verbal","7rrmnKSW",1,0.9,50,2.6365,2.781,0.1445
1733,1733,"tie","dart",187,423856,"rhyme-same_different-phon_sim-task_switching",1372.20000000298,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""dart"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""tie"" width=""300""></div>",1,NA,"Yes","think of the most simple word for the image","arrowdown","NR",4.25,4.1,"high_verbal","sZLRQDIR",0.9,0.7,50,1.9956,3.3555,1.3599
1734,1734,"train","plane",187,216451,"rhyme-same_different-phon_sim-task_switching",1652.59999999404,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""plane"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""train"" width=""300""></div>",1,NA,"No","I said the words in my head.","arrowup","non-ortho",4.67,4.4,"high_verbal","2Ie4vXKm",0.35,0.95,51,3.6878,3.6857,0.00209999999999999
1735,1735,"whale","jar",187,232560,"rhyme-task_switching-phon_sim-same_different",956.800000000745,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""jar"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"No","Some of the pictures weren't clear as to what it was mainly about. I said the words in my head","arrowdown","NR",2.58,2.4,"low_verbal","GJMX4RUC",0.95,0.95,51,2.6284,2.7597,0.1313
1736,1736,"whale","jar",187,240753,"rhyme-phon_sim-task_switching-same_different",2002,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""jar"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"Yes","Sometimes it seemed like I was trying to make words rhyme by the way I was saying them.","arrowdown","NR",2.91666666666667,3.3,"low_verbal","Ds5BnIYz",0.95,0.95,50,2.6284,2.7597,0.1313
1737,1737,"whale","snail",187,223968,"rhyme-task_switching-phon_sim-same_different",1357.20000004768,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""snail"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"No","no_answer","arrowup","non-ortho",4.25,3.7,"high_verbal","ts7nbQkN",0.95,0.95,50,1.959,2.7597,0.8007
1738,1738,"door","drawer",189,1277036,"phon_sim-rhyme-task_switching-same_different",NA,"rhyme","null","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""door"" width=""300""></div>",0,NA,"Yes","no_answer","arrowup","non-ortho",1.92,2.6,"low_verbal","Ny0Ml3uz",0.8,0.95,33,2.8222,4.1731,1.3509
1739,1739,"rope","soap",189,688745,"phon_sim-rhyme-same_different-task_switching",1460.59999999404,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""soap"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",0,NA,"No","no_answer","arrowup","non-ortho",2.17,2.6,"low_verbal","zzU1ectZ",0.8,1,34,2.8899,3.0641,0.1742
1740,1740,"snail","key",189,998448,"phon_sim-rhyme-task_switching-same_different",1648.79999995232,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""key"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""snail"" width=""300""></div>",1,NA,"No","no","arrowdown","NR",4.166667,4.2,"high_verbal","26Z3U4Qu",0.95,0.95,34,3.6465,1.959,1.6875
1741,1741,"soap","pope",189,829925,"phon_sim-rhyme-same_different-task_switching",1150.39999997616,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pope"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""soap"" width=""300""></div>",1,NA,"Yes","I pointed to each word","arrowup","non-ortho",4.58333333333333,3.5,"high_verbal","ycrZF9Ui",0.45,0.8,32,2.738,2.8899,0.1519
1742,1742,"bag","flag",190,353982,"rhyme-task_switching-same_different-phon_sim",3492.80000000005,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""flag"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bag"" width=""300""></div>",1,NA,"No","no","arrowup","ortho",2.33,2.5,"low_verbal","TFWelN7f",0.9,0.95,51,2.9509,3.681,0.7301
1743,1743,"beer","claw",190,256412,"rhyme-task_switching-phon_sim-same_different",1565.89999997616,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""claw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""beer"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",4.166667,4.1,"high_verbal","c8Txd3Z5",0.55,0.75,51,2.3502,3.5856,1.2354
1744,1744,"beer","claw",190,242713,"rhyme-phon_sim-task_switching-same_different",1198.90000000596,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""claw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""beer"" width=""300""></div>",1,NA,"Yes","Sometimes it seemed like I was trying to make words rhyme by the way I was saying them.","arrowdown","NR",2.91666666666667,3.3,"low_verbal","Ds5BnIYz",0.55,0.75,51,2.3502,3.5856,1.2354
1745,1745,"bell","nose",190,210242,"rhyme-same_different-task_switching-phon_sim",1191.40000003576,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""nose"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bell"" width=""300""></div>",1,NA,"No","no_answer","arrowdown","NR",2.17,3.9,"low_verbal","vhsbIoXa",1,0.9,51,3.5512,3.3025,0.2487
1746,1746,"bread","bed",190,230269,"rhyme-task_switching-same_different-phon_sim",1805.19999999925,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bed"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bread"" width=""300""></div>",1,NA,"No","np","arrowup","non-ortho",2.92,4.2,"low_verbal","7rrmnKSW",0.95,0.9,51,3.9797,3.1602,0.8195
1747,1747,"chair","drawer",190,231913,"rhyme-phon_sim-task_switching-same_different",1640.10000014305,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""chair"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",1.33,1.9,"low_verbal","5WF1GwNy",0.8,0.95,51,2.8222,3.4,0.5778
1748,1748,"claw","saw",190,2584437,"rhyme-same_different-phon_sim-task_switching",1518.20000004768,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""saw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""claw"" width=""300""></div>",1,NA,"Yes","I just went with my gut intuition","arrowup","ortho",4.75,5,"high_verbal","DuDDHkI9",1,0.55,51,4.3123,2.3502,1.9621
1749,1749,"clock","sock",190,243706,"rhyme-task_switching-same_different-phon_sim",2493.5,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""sock"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""clock"" width=""300""></div>",0,NA,"Yes","no_answer","arrowup","ortho",2.83333333333333,3.2,"low_verbal","hRiDYGB2",0.9,0.95,51,2.6618,3.4758,0.814
1750,1750,"cone","bone",190,292093,"rhyme-same_different-task_switching-phon_sim",1414,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bone"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""cone"" width=""300""></div>",0,NA,"Yes","no","arrowup","ortho",2.67,3,"low_verbal","wDmKNbjb",0.95,0.7,51,3.1239,2.1761,0.9478
1751,1751,"crab","spoon",190,305393,"rhyme-phon_sim-same_different-task_switching",1512.20000000298,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"Yes","nothing","arrowdown","NR",4.67,4.7,"high_verbal","lcQfoynH",1,0.95,51,2.5899,2.5478,0.0421
1752,1752,"door","drawer",190,491524,"rhyme-phon_sim-same_different-task_switching",2263.69999999925,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""door"" width=""300""></div>",0,NA,"No","I said it in my head ""aloud"".","arrowup","non-ortho",2.42,4.6,"low_verbal","HPiIXyO1",0.8,0.95,51,2.8222,4.1731,1.3509
1753,1753,"fly","tie",190,218660,"rhyme-same_different-phon_sim-task_switching",1178,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""tie"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fly"" width=""300""></div>",1,NA,"No","I said the words in my head.","arrowup","non-ortho",4.67,4.4,"high_verbal","2Ie4vXKm",0.7,0.95,52,3.3555,3.6371,0.2816
1754,1754,"fly","tie",190,293766,"rhyme-task_switching-same_different-phon_sim",1320.90000000596,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""tie"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fly"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",3,3.8,"low_verbal","xa4C6HC1",0.7,0.95,51,3.3555,3.6371,0.2816
1755,1755,"fox","socks",190,252022,"rhyme-phon_sim-task_switching-same_different",1631.69999998808,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""socks"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fox"" width=""300""></div>",1,NA,"No","I said the words in my head and made my selection as quickly as possible.","arrowup","non-ortho",4.416667,4.2,"high_verbal","Qy5J1Mxs",0.9,0.85,51,2.9699,3.0426,0.0727000000000002
1756,1756,"hair","bear",190,426275,"rhyme-same_different-phon_sim-task_switching",1358.59999999404,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hair"" width=""300""></div>",1,NA,"Yes","think of the most simple word for the image","arrowup","non-ortho",4.25,4.1,"high_verbal","sZLRQDIR",0.95,0.9,51,3.4667,3.8939,0.4272
1757,1757,"hair","bear",190,292870,"rhyme-phon_sim-same_different-task_switching",1221.29999995232,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hair"" width=""300""></div>",0,NA,"Yes","no_answer","arrowup","non-ortho",3.08333333333333,3.2,"low_verbal","4KFmznfv",0.95,0.9,52,3.4667,3.8939,0.4272
1758,1758,"heart","dart",190,256900,"rhyme-task_switching-same_different-phon_sim",1150.90000000596,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""dart"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""heart"" width=""300""></div>",1,NA,"No","I mentally ""stated"" the words as a pair.","arrowup","non-ortho",1.67,3.3,"low_verbal","UhCBWnbb",0.9,0.9,51,1.9956,4.0953,2.0997
1759,1759,"jar","star",190,265524,"rhyme-phon_sim-same_different-task_switching",1296,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""star"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""jar"" width=""300""></div>",0,NA,"Yes","used the pictures after I had seen them a few times","arrowup","ortho",4.83333333333333,4,"high_verbal","xnNpmgQR",0.95,0.95,51,3.618,2.6284,0.9896
1760,1760,"jar","star",190,226033,"rhyme-task_switching-phon_sim-same_different",1294.19999992847,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""star"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""jar"" width=""300""></div>",1,NA,"No","no_answer","arrowup","ortho",4.25,3.7,"high_verbal","ts7nbQkN",0.95,0.95,51,3.618,2.6284,0.9896
1761,1761,"moon","spoon",190,978088,"rhyme-same_different-task_switching-phon_sim",1019.10000002384,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""moon"" width=""300""></div>",1,NA,"No","I had to guess at first for some of these.","arrowup","ortho",2.58,3.7,"low_verbal","lAeE5wTL",1,0.95,51,2.5899,3.4064,0.8165
1762,1762,"plane","fly",190,337014,"rhyme-same_different-task_switching-phon_sim",1617.70000004768,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""fly"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""plane"" width=""300""></div>",1,NA,"No","some were hard to tell what they were supposed to be","arrowdown","NR",1.42,2.7,"low_verbal","fX6rWWkd",0.95,0.35,51,3.6371,3.6878,0.0507
1763,1763,"rope","soap",190,186765,"rhyme-phon_sim-same_different-task_switching",901.899999976158,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""soap"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"No","said mentally","arrowup","non-ortho",4.166667,3.8,"high_verbal","RHqN8QGm",0.8,1,51,2.8899,3.0641,0.1742
1764,1764,"seal","wheel",190,381101,"rhyme-same_different-task_switching-phon_sim",1746,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""wheel"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""seal"" width=""300""></div>",1,NA,"Yes","I tried to quickly reference in my mind if I had heard the two words referenced together in rhyme before. I also tried to think ahead about what rhymed with certain words.","arrowup","non-ortho",5,4.8,"high_verbal","m6nAacjH",0.75,0.75,51,3.1402,2.8768,0.2634
1765,1765,"soap","pope",190,269591,"rhyme-task_switching-phon_sim-same_different",3351.59999990463,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pope"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""soap"" width=""300""></div>",1,NA,"No","I always viewed the picture on the left first","arrowup","non-ortho",3,3.5,"low_verbal","qkCSFiGm",0.45,0.8,51,2.738,2.8899,0.1519
