"","worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q66_1","catch1","catch2","rehearse_question","rehearse_question_2_TEXT","conversation_focus","earworms","convo_memory_friend","convo_memory_friend_1_TEXT","convo_memory_self","convo_memory_self_1_TEXT","hearing_conversation","hearing_conversation_1_TEXT","sing_along","sing_along_thinking","other_voice_quality","other_voice_quality_1_TEXT","thinking_in_ideas","thinking_in_ideas_1_TEXT","express_inner_states","stress_IS","narrative_IS","dyslexia","revise_convo","rehearse_convo","exp_type_nodding_off","impulsiveness_1","impulsiveness_2","impulsiveness_3","others_experiences_1","others_experiences_4","others_experiences_5","others_experiences_DO_1","others_experiences_DO_4","others_experiences_DO_5","Q63_95","Q63_96","Q63_97","Q63_98","Q63_100","Q63_101","Q63_102","Q63_103","Q63_105","Q63_106","Q63_108","Q63_109","Q63_111","Q63_112","Q63_115","Factor2_1","Q63_116","Q63_117","catch3","VSIQ_DO_Q63_95","VSIQ_DO_Q63_96","VSIQ_DO_Q63_97","VSIQ_DO_Q63_98","VSIQ_DO_Q63_100","VSIQ_DO_Q63_101","VSIQ_DO_Q63_102","VSIQ_DO_Q63_103","VSIQ_DO_Q63_105","VSIQ_DO_Q63_106","VSIQ_DO_Q63_108","VSIQ_DO_Q63_109","VSIQ_DO_Q63_111","VSIQ_DO_Q63_112","VSIQ_DO_Q63_115","VSIQ_DO_Factor2_1","VSIQ_DO_Q63_116","VSIQ_DO_Q63_117","VSIQ_DO_catch3","Q319","Q320","Q321","Q323","education_level","Q325","Q326","comments","source","code","InnerSpeechQuestions_DO_conversation_focus","InnerSpeechQuestions_DO_impulsiveness_1","InnerSpeechQuestions_DO_convo_memory_self","InnerSpeechQuestions_DO_narrative_IS","InnerSpeechQuestions_DO_dyslexia","InnerSpeechQuestions_DO_sing_along_thinking","InnerSpeechQuestions_DO_revise_convo","InnerSpeechQuestions_DO_rehearse_convo","InnerSpeechQuestions_DO_express_inner_states","InnerSpeechQuestions_DO_impulsiveness_3","InnerSpeechQuestions_DO_exp_type_nodding_off","InnerSpeechQuestions_DO_stress_IS","InnerSpeechQuestions_DO_catch2","InnerSpeechQuestions_DO_sing_along","InnerSpeechQuestions_DO_rehearse_question","InnerSpeechQuestions_DO_other_voice_quality","InnerSpeechQuestions_DO_thinking_in_ideas","InnerSpeechQuestions_DO_impulsiveness_2","InnerSpeechQuestions_DO_earworms","InnerSpeechQuestions_DO_convo_memory_friend","InnerSpeechQuestions_DO_catch1","InnerSpeechQuestions_DO_hearing_conversation","VerbalScored","VisualScored","high_low_verbal"
"41","A1M64R8HPYNNZA",2022-05-19 02:35:40,2022-05-19 02:39:03,"IP Address","32.211.205.219",100,203,TRUE,2022-05-19 02:39:04,"R_szhnTTIucTAZJGF",41.1225,-73.4425,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I'm never in a position to ask questions in front of an audience","-999","Never","Multiple times a day","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.","-999","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - definitely","Neutral","I hear what they say in their voice.","-999","More like a conversation","-999","Strongly agree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Rarely","Never","An even mix of verbal, visual, sensory, and emotional","Strongly disagree","Agree","Agree",33,28,52,1,3,2,"Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 6","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 6",9,14,3,15,16,11,18,4,2,17,6,7,5,8,19,13,12,1,10,"Male","Yes","N/A",44,"Bachelor's degree","Fine Arts","None of your business","-999",NA,"jcUCXCyrTrwPVlXNodKK",10,18,5,2,12,8,13,1,3,19,14,21,22,7,15,9,11,20,17,4,16,6,4.75,4.4,"high_verbal"
"42","A1PUSSRD8P5HHH",2022-05-27 04:31:57,2022-05-27 04:43:32,"IP Address","108.166.181.125",100,695,TRUE,2022-05-27 04:43:32,"R_1daihNDMti6Nkz9",32.9365,-96.7871,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I think of a question I want to ask and just ask it","-999","Sometimes","Never","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - somewhat","Mostly similar to regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Strongly agree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Sometimes","Never","Primarily emotional","Disagree","Agree","Strongly agree",92,100,90,1,2,3,"Click to write Scale point 10","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 6","Click to write Scale point 6",10,4,15,8,5,17,3,14,11,6,2,19,1,18,9,13,16,7,12,"Male","Yes","n/a",35,"Bachelor's degree","Economics","Service","n/a",NA,"MEqLiaIrTrLToyqbmEWj",11,20,5,22,13,8,10,14,1,19,17,12,21,7,15,9,16,18,2,4,3,6,2.67,3,"low_verbal"
"43","A1RKGN3VY39TM1",2022-05-23 19:26:37,2022-05-23 19:31:16,"IP Address","71.10.18.212",100,278,TRUE,2022-05-23 19:31:17,"R_1d4vtMxljKcprU9",43.6055,-84.7796,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind the exact phrasing of what I am going to ask","-999","Rarely","A few times a week","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match","-999","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match",-999,"It's just like I'm hearing the conversation again.","-999","Yes - definitely","Neutral","I hear what they say but in my own voice.","-999","More like a conversation","-999","Disagree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Often","Often","Primarily verbal (you ""hear"" or ""speak"" words and sentences in your mind)","Disagree","Agree","Strongly disagree",20,84,51,3,2,1,"Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 6",19,18,10,7,12,8,9,17,15,11,6,5,4,1,3,16,13,14,2,"Female","Yes","-999",23,"Associate's degree","education","retail cashier","-999",NA,"fFhXFckrTrxNsdbKpMXN",11,20,5,13,12,8,10,15,17,19,14,2,22,7,3,9,1,18,21,4,16,6,4.92,1.6,"high_verbal"
"44","A1WH32GYQOHIRQ",2022-05-18 16:29:36,2022-05-18 16:35:42,"IP Address","172.223.47.109",100,365,TRUE,2022-05-18 16:35:42,"R_3E9I9GTGsouqu8m",34.2759,-86.2045,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind the exact phrasing of what I am going to ask","-999","Rarely","A few times a week","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match","-999","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match",-999,"It's just like I'm hearing the conversation again.","-999","Yes - somewhat","Mostly different from regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Strongly disagree","No, I don't think so","It's exactly like real life","No, never","Sometimes","Sometimes","Primarily visual (you ""see"" situations, objects, people etc. in your mind)","Strongly disagree","Strongly agree","Strongly disagree",49,71,92,3,2,1,"Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 6","Somewhat disagree","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 6",13,11,14,9,2,10,6,18,15,17,19,1,5,7,16,4,3,8,12,"Female","Yes","-999",57,"Some college, no degree",NA,"data entry","-999",NA,"nalKgrorTrHMScJjQYes",17,18,5,11,10,8,15,22,14,20,2,21,3,7,1,9,16,19,13,4,12,6,4.58,1.9,"high_verbal"
"45","A2615YW1YERQBO",2022-05-27 00:22:15,2022-05-27 00:29:00,"IP Address","76.105.14.4",100,405,TRUE,2022-05-27 00:29:00,"R_2xFad8t0JFBjtUx",38.6841,-121.0676,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind some of what I am going to ask before asking it","-999","Rarely","A few times a month","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - somewhat","Mostly similar to regular thinking","I hear what they say in their voice.","-999","More like ""thinking in ideas"". Can you elaborate or give an example of what this means to you?","I see it as concepts sometimes - if it's a mechanical object, otherwise, mostly verbal.","Disagree","Maybe a little","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Sometimes","Sometimes","Primarily verbal (you ""hear"" or ""speak"" words and sentences in your mind)","Disagree","Agree","Disagree",43,70,68,1,2,3,"Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Somewhat disagree","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 9","Somewhat disagree","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 6",10,4,6,15,17,7,18,2,9,11,5,13,3,1,12,8,16,19,14,"Male","Yes","n/a",57,"Some college, no degree",NA,"unemployed in computer/digital electronics technology","no comments",NA,"UUfzGmxrTrQsaECxQkDp",3,19,5,16,2,8,10,1,17,18,12,22,13,7,11,9,21,20,14,4,15,6,2.58,3.7,"low_verbal"
"46","A26BQ33MHKVYFB",2022-05-27 01:56:45,2022-05-27 02:07:08,"IP Address","174.108.16.172",100,623,TRUE,2022-05-27 02:07:08,"R_2dWPKhAE63zMxM9",35.6206,-80.4029,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind some of what I am going to ask before asking it","-999","Rarely","A few times a month","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - somewhat","Mostly different from regular thinking","I hear the words but I can't tell whose voice it is.","-999","More like ""thinking in ideas"". Can you elaborate or give an example of what this means to you?","thought pop into my head","Disagree","Maybe a little","It's exactly like real life","No, never","Often","Rarely","An even mix of verbal, visual, sensory, and emotional","Agree","Agree","Disagree",40,29,49,1,2,3,"Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 6",1,8,7,17,14,3,6,9,19,2,5,13,4,12,11,18,10,16,15,"Female","Yes","-999",60,"High school diploma",NA,"Retired","-999",NA,"LGZbUrGrTrfjdhOgLtQr",3,18,5,1,11,8,10,22,21,20,15,17,14,7,16,9,12,19,2,4,13,6,2.33,2.5,"low_verbal"
"47","A26RO8GGTQAXGG",2022-05-23 18:32:48,2022-05-23 18:39:05,"IP Address","63.155.74.201",100,376,TRUE,2022-05-23 18:39:05,"R_2ZIHUIOIOZ1fSnM",44.0991,-123.1371,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I think of a question I want to ask and just ask it","-999","Never","A few times a week","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.",-999,"I can't hear it, but I can still recall it. Please briefly say something about how you are recalling it:","I do not have an inner dialog","Yes - definitely","Not at all","I don’t “hear” anything, I imagine it by... (please specify)","it's not in sounds in my brain, just the words","More like ""thinking in ideas"". Can you elaborate or give an example of what this means to you?","I do not have an inner monolog or dialog. thoughts do not need words","Strongly disagree","Yes, very","It's just for the viewer/reader's benefit","No, never","Rarely","Rarely","Primarily about sensory awareness (what you are hearing, smelling, and feeling in the moment)","Strongly disagree","Neither agree nor disagree","Disagree",81,94,27,1,3,2,"Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Somewhat disagree","Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 6",7,4,6,18,13,15,12,17,1,9,11,8,3,19,14,16,5,10,2,"Female","Yes","-999",58,"Bachelor's degree","business, fine art","local government clerk","I do not think in words or pictures or any inner dialog",NA,"nBUoojxrTrdfsGeJUoZe",2,20,5,13,12,8,11,14,16,19,15,17,21,7,1,9,22,18,10,4,3,6,1.42,2.7,"low_verbal"
"48","A26UIS59SY4NM6",2022-05-19 02:27:12,2022-05-19 02:33:25,"IP Address","47.208.75.161",100,372,TRUE,2022-05-19 02:33:25,"R_3ltWMWLOXHnTSoF",40.7977,-124.1565,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind the exact phrasing of what I am going to ask","-999","Never","A few times a week","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match","-999","I can easily recall it. If I wrote it down and matched to a recording of the conversation, there'd be an almost perfect match",-999,"It's just like I'm hearing the conversation again.","-999","Yes - somewhat","Exactly like regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Strongly disagree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Often","Very often","An even mix of verbal, visual, sensory, and emotional","Strongly disagree","Strongly agree","Disagree",80,79,64,3,2,1,"Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 9","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 6",9,3,15,5,14,1,4,2,12,17,18,8,13,19,6,7,10,16,11,"Male","Yes","-999",50,"Bachelor's degree","history","luthier","-999",NA,"JLhbLFurTrqmvZIJgEtm",17,20,5,2,12,8,10,22,13,18,16,1,14,7,15,9,21,19,3,4,11,6,4.75,4.5,"high_verbal"
"49","A289D98Z4GAZ28",2022-05-27 00:36:16,2022-05-27 00:48:45,"IP Address","73.57.91.147",100,749,TRUE,2022-05-27 00:48:45,"R_uqT2U5T5vPtPJjr",26.7165,-80.0679,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I think of a question I want to ask and just ask it","-999","Never","A few times a year","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear something but I can't describe it.","-999","Yes - somewhat","Mostly similar to regular thinking","I hear what they say but in my own voice.","-999","More like a conversation","-999","Disagree","No, I don't think so","It's just for the viewer/reader's benefit","No, never","Rarely","Sometimes","Primarily visual (you ""see"" situations, objects, people etc. in your mind)","Disagree","Agree","Disagree",72,38,41,1,2,3,"Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 6",2,6,1,18,10,9,12,13,19,15,8,16,3,5,7,17,11,14,4,"Male","Yes","-999",52,"PhD, law, or medical degree","economics","office clerk","Task took 60 minutes, so the pay was extremely low. Please pay workers a reasonable wage. This was not fair.",NA,"GhigtoBrTrHumFhmVpFZ",17,20,5,2,16,8,12,21,11,19,10,15,14,7,22,9,13,18,1,4,3,6,2.5,3,"low_verbal"
"50","A2AAFWAAS9C1QC",2022-05-27 00:16:20,2022-05-27 00:25:01,"IP Address","71.206.106.203",100,520,TRUE,2022-05-27 00:25:01,"R_2Ep27tIuFlzvaFw",35.9306,-86.8788,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind the exact phrasing of what I am going to ask","-999","Rarely","A few times a week","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - definitely","Exactly like regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Disagree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Sometimes","Sometimes","Primarily about sensory awareness (what you are hearing, smelling, and feeling in the moment)","Disagree","Strongly agree","Disagree",33,25,31,1,2,3,"Click to write Scale point 9","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 8","Click to write Scale point 6","Click to write Scale point 9","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 8",3,19,10,17,6,1,2,16,7,15,8,14,13,9,18,4,12,11,5,"Female","Yes","-999",47,"Associate's degree","Business Systems Technology","Transcriber","Enjoyed the tasks. They were fun and challenging. Best wishes with your research.",NA,"WElbePJrTrSvRXYfdoOk",22,20,5,11,17,8,2,13,1,18,10,14,3,7,21,9,15,19,12,4,16,6,3.17,4.1,"low_verbal"
"51","A2H2LO1OOF8R5N",2022-05-19 03:07:13,2022-05-19 03:14:03,"IP Address","24.243.153.181",100,410,TRUE,2022-05-19 03:14:04,"R_3PFUhr79t8zXJVS",30.3023,-97.6914,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I think of a question I want to ask and just ask it","-999","Never","A few times a year","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I can't hear it, but I can still recall it. Please briefly say something about how you are recalling it:","I think in terms of broader concepts -- expressing concern about X; agreeing with convo partner about Y, and so on.","No - I can't imagine how anyone could do this","I can't sing along without singing out loud","I hear what they say in their voice.","-999","More like ""thinking in ideas"". Can you elaborate or give an example of what this means to you?","I picture things happening, such as someone coughing over a piece of dough.","Strongly disagree","Yes, very","It's just for the viewer/reader's benefit","No, never","Rarely","Never","An even mix of verbal, visual, sensory, and emotional","Strongly disagree","Agree","Strongly disagree",8,77,64,2,3,1,"Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 9","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 6",18,19,1,14,9,7,4,17,2,16,5,6,8,11,3,15,13,10,12,"Female","Yes","-999",56,"Master's degree","Communications (journalism)","constituent relations coordinator","Thank you -- very interesting study!",NA,"PBENNJhrTruGlJtTxpQK",14,19,5,3,21,8,16,2,11,18,13,10,15,7,22,9,1,20,17,4,12,6,1.67,3.3,"low_verbal"
"52","A2M183CETUMR96",2022-05-27 00:44:41,2022-05-27 00:55:06,"IP Address","173.23.186.176",100,624,TRUE,2022-05-27 00:55:06,"R_2DSOcNpqeSG6A5o",41.2814,-86.6246,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind the exact phrasing of what I am going to ask","-999","Never","A few times a week","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - somewhat","Mostly similar to regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Neither agree not disagree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Rarely","Sometimes","An even mix of verbal, visual, sensory, and emotional","Disagree","Agree","Disagree",60,30,82,1,2,3,"Somewhat disagree","Click to write Scale point 9","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 9","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 8","Somewhat disagree","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 9","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 6",10,6,7,5,15,16,1,13,9,11,3,19,14,18,12,4,8,17,2,"Male","Yes","-999",39,"Less than high school",NA,"freelancer","-999",NA,"OAABSMArTrhJfPhhWJsi",3,20,5,12,22,8,10,14,1,18,16,2,15,7,17,9,21,19,13,4,11,6,2.25,1.8,"low_verbal"
"53","A2MOKIEQZ0OF2M",2022-05-19 02:12:13,2022-05-19 02:19:04,"IP Address","173.47.178.180",100,410,TRUE,2022-05-19 02:19:04,"R_2QXRe7ftptLOmN1",35.0275,-99.0849,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I think of a question I want to ask and just ask it","-999","Rarely","A few times a month","I remember the topic, but remember only a few of the specific words/sentences.","-999","I remember the topic, but remember only a few of the specific words/sentences.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - somewhat","Mostly similar to regular thinking","I hear the words but I can't tell whose voice it is.","-999","More like a conversation","-999","Agree","Maybe a little","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Often","Often","Primarily visual (you ""see"" situations, objects, people etc. in your mind)","Disagree","Agree","Disagree",83,93,82,2,3,1,"Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 6","Click to write Scale point 10","Click to write Scale point 6",1,8,2,19,14,15,9,11,12,3,6,7,17,5,10,16,4,13,18,"Male","Yes","-999",59,"Bachelor's degree","Business Administration","Computer tech","It helped my memory",NA,"efbocPqrTrDkURDqcQDQ",1,20,5,13,11,8,15,21,14,18,22,3,17,7,2,9,10,19,16,4,12,6,4.92,5,"high_verbal"
"54","A2NAKIXS3DVGAA",2022-09-26 17:35:47,2022-09-26 17:41:47,"IP Address","67.247.68.1",100,359,TRUE,2022-09-26 17:41:48,"R_3lPKbQ8QDaPnWuI",43.0642,-74.334,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I'm never in a position to ask questions in front of an audience","-999","Never","Never","I remember the topic, but can't remember any of the specifics.","-999","I remember the topic, but can't remember any of the specifics.",-999,"I hear something but I can't describe it.","-999","No - I can't imagine how anyone could do this","I can't sing along without singing out loud","I hear the words but I can't tell whose voice it is.","-999","More like a conversation","-999","Disagree","No, I don't think so","It might be like real life but mostly for the viewer's/reader's benefit","No, never","Never","Never","Primarily about sensory awareness (what you are hearing, smelling, and feeling in the moment)","Disagree","Neither agree nor disagree","Neither agree nor disagree",0,0,0,1,2,3,"Somewhat disagree","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Somewhat disagree","Click to write Scale point 9","Somewhat disagree","Click to write Scale point 9","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Somewhat disagree","Somewhat disagree","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 9","Click to write Scale point 6",3,1,4,15,6,8,2,17,13,9,14,12,16,7,11,5,10,19,18,"Male","Yes","-999",28,"Bachelor's degree","Operations Research","Server","-999",NA,"gMpgbKerTrzDtbpuypev",14,20,5,1,13,8,11,3,15,19,10,16,22,7,17,9,21,18,12,4,2,6,2.58,2.9,"low_verbal"
"55","A2OVWCQ4B9AHFY",2022-05-27 02:25:27,2022-05-27 02:30:45,"IP Address","172.58.128.11",100,317,TRUE,2022-05-27 02:30:46,"R_3CH3rjabMgoiv5l",25.9289,-80.1827,"anonymous","EN","Got it. I promise to read the questions carefully.",TRUE,"Three","I rehearse in my mind some of what I am going to ask before asking it","-999","Rarely","A few times a month","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.","-999","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.",-999,"I hear a condensed version (e.g. only some words).","-999","Yes - definitely","Mostly similar to regular thinking","I hear what they say in their voice.","-999","More like a conversation","-999","Disagree","Maybe a little","It's just for the viewer/reader's benefit","No, never","Sometimes","Sometimes","Primarily about sensory awareness (what you are hearing, smelling, and feeling in the moment)","Disagree","Agree","Neither agree nor disagree",83,74,78,1,2,3,"Click to write Scale point 10","Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 10","Click to write Scale point 10","Somewhat disagree","Click to write Scale point 8","Click to write Scale point 8","Click to write Scale point 9","Click to write Scale point 8","Somewhat disagree","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 10","Click to write Scale point 9","Click to write Scale point 6",15,18,9,12,3,2,6,17,13,5,14,4,16,19,10,7,1,11,8,"Male","Yes","-999",39,"Bachelor's degree","Organizational Management","assistant manager","-999",NA,"oUXAjvPrTrwFDfktfqIK",21,20,5,10,16,8,14,12,13,19,22,17,3,7,15,9,11,18,2,4,1,6,2.42,4.6,"low_verbal"
