"","worker_id","condition","trial_index","time_elapsed","start_time","experiment_order","rt","experiment","stimulus","answer","correct","operation","symbol_cue","color_cue","talk_out_loud","strategy_free_ans","VerbalScored","VisualScored","high_low_verbal","correct_if_add","correct_if_subtract","list_completion","operation_used","correct_operation","correct_arithmetic","switching_is_correct"
"4100","A3KVKK1XLBTSN3","symbolcue",403,1808586,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2299.20000004768,"task_switching",38,35,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",41,35,63.1726999999285,"subtract",1,1,1
"4101","A3KVKK1XLBTSN3","symbolcue",404,1810277,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",1689.69999992847,"task_switching",43,46,1,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",46,40,63.1726999999285,"add",1,1,1
"4102","A3KVKK1XLBTSN3","symbolcue",405,1812634,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2355.5,"task_switching",39,36,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",42,36,63.1726999999285,"subtract",1,1,1
"4103","A3KVKK1XLBTSN3","symbolcue",406,1815020,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2383.79999995232,"task_switching",95,98,1,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",98,92,63.1726999999285,"add",1,1,1
"4104","A3KVKK1XLBTSN3","symbolcue",407,1817487,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2465.60000002384,"task_switching",48,45,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",51,45,63.1726999999285,"subtract",1,1,1
"4105","A3KVKK1XLBTSN3","symbolcue",408,1820588,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",3098.39999997616,"task_switching",25,38,0,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",28,22,63.1726999999285,"add",1,0,0
"4106","A3KVKK1XLBTSN3","symbolcue",409,1823282,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2692.5,"task_switching",88,85,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",91,85,63.1726999999285,"subtract",1,1,1
"4107","A3KVKK1XLBTSN3","symbolcue",410,1825390,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2106.60000002384,"task_switching",21,24,1,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",24,18,63.1726999999285,"add",1,1,1
"4108","A3KVKK1XLBTSN3","symbolcue",411,1828329,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2936.80000007153,"task_switching",42,39,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",45,39,63.1726999999285,"subtract",1,1,1
"4109","A3KVKK1XLBTSN3","symbolcue",412,1830316,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",1984.79999995232,"task_switching",58,61,1,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",61,55,63.1726999999285,"add",1,1,1
"4110","A3KVKK1XLBTSN3","symbolcue",413,1832469,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2151.69999992847,"task_switching",60,57,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",63,57,63.1726999999285,"subtract",1,1,1
"4111","A3KVKK1XLBTSN3","symbolcue",414,1834595,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",2124.39999997616,"task_switching",92,95,1,"add","+",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",95,89,63.1726999999285,"add",1,1,1
"4112","A3KVKK1XLBTSN3","symbolcue",415,1836181,2022-05-19 01:59:00,"phon_sim-rhyme-task_switching-same_different",1584.10000002384,"task_switching",80,77,1,"subtract","-",NA,"No","I try to think before I type",1.92,2.6,"low_verbal",83,77,63.1726999999285,"subtract",1,1,1
"4113","A3SS0C4IVTSIFL","symbolcue",234,1370667,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2985.29999999702,"task_switching",89,92,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",92,86,94.158599999994,"add",1,1,1
"4114","A3SS0C4IVTSIFL","symbolcue",235,1373634,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2963.89999999106,"task_switching",47,44,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",50,44,94.158599999994,"subtract",1,1,1
"4115","A3SS0C4IVTSIFL","symbolcue",236,1376504,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2866,"task_switching",94,97,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",97,91,94.158599999994,"add",1,1,1
"4116","A3SS0C4IVTSIFL","symbolcue",237,1379069,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2561.09999999404,"task_switching",35,32,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",38,32,94.158599999994,"subtract",1,1,1
"4117","A3SS0C4IVTSIFL","symbolcue",238,1381693,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2620.20000000298,"task_switching",19,22,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",22,16,94.158599999994,"add",1,1,1
"4118","A3SS0C4IVTSIFL","symbolcue",239,1384042,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2344,"task_switching",36,33,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",39,33,94.158599999994,"subtract",1,1,1
"4119","A3SS0C4IVTSIFL","symbolcue",240,1386549,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2503,"task_switching",20,23,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",23,17,94.158599999994,"add",1,1,1
"4120","A3SS0C4IVTSIFL","symbolcue",241,1389222,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2669.70000000298,"task_switching",24,21,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",27,21,94.158599999994,"subtract",1,1,1
"4121","A3SS0C4IVTSIFL","symbolcue",242,1392565,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3338.40000000596,"task_switching",75,78,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",78,72,94.158599999994,"add",1,1,1
"4122","A3SS0C4IVTSIFL","symbolcue",243,1394883,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2312.79999999702,"task_switching",15,12,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",18,12,94.158599999994,"subtract",1,1,1
"4123","A3SS0C4IVTSIFL","symbolcue",244,1397692,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2804.79999999702,"task_switching",95,98,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",98,92,94.158599999994,"add",1,1,1
"4124","A3SS0C4IVTSIFL","symbolcue",245,1400976,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3280.5,"task_switching",42,39,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",45,39,94.158599999994,"subtract",1,1,1
"4125","A3SS0C4IVTSIFL","symbolcue",246,1403952,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2972.60000000894,"task_switching",93,96,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",96,90,94.158599999994,"add",1,1,1
"4126","A3SS0C4IVTSIFL","symbolcue",247,1407097,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3141.59999999404,"task_switching",48,45,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",51,45,94.158599999994,"subtract",1,1,1
"4127","A3SS0C4IVTSIFL","symbolcue",248,1410114,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3012.79999999702,"task_switching",73,76,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",76,70,94.158599999994,"add",1,1,1
"4128","A3SS0C4IVTSIFL","symbolcue",249,1413249,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3130.5,"task_switching",72,69,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",75,69,94.158599999994,"subtract",1,1,1
"4129","A3SS0C4IVTSIFL","symbolcue",250,1415971,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2719.09999999404,"task_switching",33,36,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",36,30,94.158599999994,"add",1,1,1
"4130","A3SS0C4IVTSIFL","symbolcue",251,1424404,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",8428.20000000298,"task_switching",32,29,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",35,29,94.158599999994,"subtract",1,1,1
"4131","A3SS0C4IVTSIFL","symbolcue",252,1427518,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3110.5,"task_switching",22,25,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",25,19,94.158599999994,"add",1,1,1
"4132","A3SS0C4IVTSIFL","symbolcue",253,1430272,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2748.79999999702,"task_switching",58,55,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",61,55,94.158599999994,"subtract",1,1,1
"4133","A3SS0C4IVTSIFL","symbolcue",254,1433385,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3108.60000000894,"task_switching",54,57,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",57,51,94.158599999994,"add",1,1,1
"4134","A3SS0C4IVTSIFL","symbolcue",255,1436774,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3385.5,"task_switching",62,59,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",65,59,94.158599999994,"subtract",1,1,1
"4135","A3SS0C4IVTSIFL","symbolcue",256,1439949,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3172.40000000596,"task_switching",65,68,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",68,62,94.158599999994,"add",1,1,1
"4136","A3SS0C4IVTSIFL","symbolcue",257,1443662,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3708.5,"task_switching",17,14,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",20,14,94.158599999994,"subtract",1,1,1
"4137","A3SS0C4IVTSIFL","symbolcue",258,1446504,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",2839,"task_switching",74,77,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",77,71,94.158599999994,"add",1,1,1
"4138","A3SS0C4IVTSIFL","symbolcue",259,1449598,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3088.79999999702,"task_switching",49,46,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",52,46,94.158599999994,"subtract",1,1,1
"4139","A3SS0C4IVTSIFL","symbolcue",260,1455287,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",5685,"task_switching",76,79,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",79,73,94.158599999994,"add",1,1,1
"4140","A3SS0C4IVTSIFL","symbolcue",261,1458658,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3367,"task_switching",87,84,1,"subtract","-",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",90,84,94.158599999994,"subtract",1,1,1
"4141","A3SS0C4IVTSIFL","symbolcue",262,1461951,2022-05-19 09:38:41,"task_switching-rhyme-phon_sim-same_different",3290,"task_switching",27,30,1,"add","+",NA,"Yes","I try to think before I type",4.92,4.8,"high_verbal",30,24,94.158599999994,"add",1,1,1
"4142","A5P12YJP805RG","symbolcue",1248,1673841,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1254.69999998808,"task_switching",62,65,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",65,59,41.3912999999821,"add",1,1,1
"4143","A5P12YJP805RG","symbolcue",1249,1675121,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1278.60000002384,"task_switching",75,72,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",78,72,41.3912999999821,"subtract",1,1,1
"4144","A5P12YJP805RG","symbolcue",1250,1676697,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1574.40000000596,"task_switching",46,49,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",49,43,41.3912999999821,"add",1,1,1
"4145","A5P12YJP805RG","symbolcue",1251,1677977,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1278.90000000596,"task_switching",84,81,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",87,81,41.3912999999821,"subtract",1,1,1
"4146","A5P12YJP805RG","symbolcue",1252,1679601,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1622.40000000596,"task_switching",69,72,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",72,66,41.3912999999821,"add",1,1,1
"4147","A5P12YJP805RG","symbolcue",1253,1680930,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1326.69999998808,"task_switching",53,50,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",56,50,41.3912999999821,"subtract",1,1,1
"4148","A5P12YJP805RG","symbolcue",1254,1682074,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1142.69999998808,"task_switching",93,96,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",96,90,41.3912999999821,"add",1,1,1
"4149","A5P12YJP805RG","symbolcue",1255,1683498,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1422.80000001192,"task_switching",81,78,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",84,78,41.3912999999821,"subtract",1,1,1
"4150","A5P12YJP805RG","symbolcue",1256,1684858,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1358.29999998212,"task_switching",89,92,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",92,86,41.3912999999821,"add",1,1,1
"4151","A5P12YJP805RG","symbolcue",1257,1686187,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1327.5,"task_switching",49,46,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",52,46,41.3912999999821,"subtract",1,1,1
"4152","A5P12YJP805RG","symbolcue",1258,1687507,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1317.69999998808,"task_switching",68,71,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",71,65,41.3912999999821,"add",1,1,1
"4153","A5P12YJP805RG","symbolcue",1259,1689443,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1935.10000002384,"task_switching",96,93,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",99,93,41.3912999999821,"subtract",1,1,1
"4154","A5P12YJP805RG","symbolcue",1260,1690771,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1326.80000001192,"task_switching",36,39,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",39,33,41.3912999999821,"add",1,1,1
"4155","A5P12YJP805RG","symbolcue",1261,1692123,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1350.19999998808,"task_switching",17,14,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",20,14,41.3912999999821,"subtract",1,1,1
"4156","A5P12YJP805RG","symbolcue",1262,1693243,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1118.70000001788,"task_switching",91,94,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",94,88,41.3912999999821,"add",1,1,1
"4157","A5P12YJP805RG","symbolcue",1263,1694628,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1382.79999998212,"task_switching",22,19,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",25,19,41.3912999999821,"subtract",1,1,1
"4158","A5P12YJP805RG","symbolcue",1264,1695964,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1334.80000001192,"task_switching",16,19,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",19,13,41.3912999999821,"add",1,1,1
"4159","A5P12YJP805RG","symbolcue",1265,1697780,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1814.79999998212,"task_switching",45,42,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",48,42,41.3912999999821,"subtract",1,1,1
"4160","A5P12YJP805RG","symbolcue",1266,1698917,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1134.90000000596,"task_switching",35,38,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",38,32,41.3912999999821,"add",1,1,1
"4161","A5P12YJP805RG","symbolcue",1267,1700213,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1294.69999998808,"task_switching",34,31,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",37,31,41.3912999999821,"subtract",1,1,1
"4162","A5P12YJP805RG","symbolcue",1268,1701693,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1478.5,"task_switching",54,57,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",57,51,41.3912999999821,"add",1,1,1
"4163","A5P12YJP805RG","symbolcue",1269,1702869,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1174.79999998212,"task_switching",15,12,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",18,12,41.3912999999821,"subtract",1,1,1
"4164","A5P12YJP805RG","symbolcue",1270,1704149,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1278.90000000596,"task_switching",85,88,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",88,82,41.3912999999821,"add",1,1,1
"4165","A5P12YJP805RG","symbolcue",1271,1705269,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1118.09999999404,"task_switching",24,21,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",27,21,41.3912999999821,"subtract",1,1,1
"4166","A5P12YJP805RG","symbolcue",1272,1706541,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1270.39999997616,"task_switching",78,81,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",81,75,41.3912999999821,"add",1,1,1
"4167","A5P12YJP805RG","symbolcue",1273,1708006,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1462.90000000596,"task_switching",60,57,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",63,57,41.3912999999821,"subtract",1,1,1
"4168","A5P12YJP805RG","symbolcue",1274,1709454,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1446.60000002384,"task_switching",38,41,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",41,35,41.3912999999821,"add",1,1,1
"4169","A5P12YJP805RG","symbolcue",1275,1710998,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1542.19999998808,"task_switching",94,91,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",97,91,41.3912999999821,"subtract",1,1,1
"4170","A5P12YJP805RG","symbolcue",1276,1712430,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1430.5,"task_switching",70,73,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",73,67,41.3912999999821,"add",1,1,1
"4171","A5P12YJP805RG","symbolcue",1277,1714023,2022-05-19 01:32:21,"phon_sim-rhyme-same_different-task_switching",1590.90000000596,"task_switching",14,11,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.6,"low_verbal",17,11,41.3912999999821,"subtract",1,1,1
"4172","A8C3WNWRBWUXO","symbolcue",1196,2961081,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",2071.59999996424,"task_switching",57,60,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",60,54,56.9748999999166,"add",1,1,1
"4173","A8C3WNWRBWUXO","symbolcue",1197,2962553,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1468,"task_switching",14,11,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",17,11,56.9748999999166,"subtract",1,1,1
"4174","A8C3WNWRBWUXO","symbolcue",1198,2964305,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1748.19999998808,"task_switching",35,38,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",38,32,56.9748999999166,"add",1,1,1
"4175","A8C3WNWRBWUXO","symbolcue",1199,2965945,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1636.5,"task_switching",90,87,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",93,87,56.9748999999166,"subtract",1,1,1
"4176","A8C3WNWRBWUXO","symbolcue",1200,2967553,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1605,"task_switching",28,31,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",31,25,56.9748999999166,"add",1,1,1
"4177","A8C3WNWRBWUXO","symbolcue",1201,2969449,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1892.5,"task_switching",26,23,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",29,23,56.9748999999166,"subtract",1,1,1
"4178","A8C3WNWRBWUXO","symbolcue",1202,2971417,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1963.19999998808,"task_switching",89,92,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",92,86,56.9748999999166,"add",1,1,1
"4179","A8C3WNWRBWUXO","symbolcue",1203,2973233,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1813.10000002384,"task_switching",55,52,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",58,52,56.9748999999166,"subtract",1,1,1
"4180","A8C3WNWRBWUXO","symbolcue",1204,2974785,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1548.89999997616,"task_switching",52,55,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",55,49,56.9748999999166,"add",1,1,1
"4181","A8C3WNWRBWUXO","symbolcue",1205,2976441,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1652.80000001192,"task_switching",38,35,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",41,35,56.9748999999166,"subtract",1,1,1
"4182","A8C3WNWRBWUXO","symbolcue",1206,2978537,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",2093,"task_switching",69,72,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",72,66,56.9748999999166,"add",1,1,1
"4183","A8C3WNWRBWUXO","symbolcue",1207,2980409,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1868.89999997616,"task_switching",51,48,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",54,48,56.9748999999166,"subtract",1,1,1
"4184","A8C3WNWRBWUXO","symbolcue",1208,2983841,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",3428.5,"task_switching",39,42,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",42,36,56.9748999999166,"add",1,1,1
"4185","A8C3WNWRBWUXO","symbolcue",1209,2985841,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1996.5,"task_switching",42,39,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",45,39,56.9748999999166,"subtract",1,1,1
"4186","A8C3WNWRBWUXO","symbolcue",1210,2987433,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1588.5,"task_switching",36,39,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",39,33,56.9748999999166,"add",1,1,1
"4187","A8C3WNWRBWUXO","symbolcue",1211,2989217,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1780.59999996424,"task_switching",60,57,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",63,57,56.9748999999166,"subtract",1,1,1
"4188","A8C3WNWRBWUXO","symbolcue",1212,2991137,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",1916.89999997616,"task_switching",68,71,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",71,65,56.9748999999166,"add",1,1,1
"4189","A8C3WNWRBWUXO","symbolcue",1213,2993720,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",2580.5,"task_switching",47,44,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",50,44,56.9748999999166,"subtract",1,1,1
"4190","A8C3WNWRBWUXO","symbolcue",1214,2995817,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",2093,"task_switching",77,80,1,"add","+",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",80,74,56.9748999999166,"add",1,1,1
"4191","A8C3WNWRBWUXO","symbolcue",1215,2998505,2022-05-19 01:33:53,"same_different-rhyme-phon_sim-task_switching",2685.5,"task_switching",62,59,1,"subtract","-",NA,"No","I did say out loud the sum of the numbers, but not whether to add or subtract.",2.17,2.7,"low_verbal",65,59,56.9748999999166,"subtract",1,1,1
