"","trial_index","time_elapsed","experiment_order","rt","experiment","phase","stimulus","talk_out_loud","strategy_free_ans","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","VerbalScored","VisualScored","high_low_verbal","worker_id","score","score_any_position","trial_no_ptcp"
"877",474,771739,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","Yes","I hit enter by mistake on one instead of tab and skipped the boxes","bought","sort","wart","taut","caught","phonSet","bought","wart","sort","taut","caught",2.58,2.4,"low_verbal","GJMX4RUC",3,5,2
"878",474,2501047,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","Yes","I said them out loud and each time added the next word out loud","board","sleigh","plea","row","friend","ctrlSet","board","sleigh","plea","row","friend",4.67,4.3,"high_verbal","gY67hxD2",5,5,2
"879",474,1260358,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","Yes","no_answer","sort","bought","wart","taut","caught","phonSet","sort","bought","wart","taught","moat",4.58333333333333,3.8,"high_verbal","IMlP20yi",3,3,2
"880",474,1196233,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","made up stories to go with the section","plea","friend","sleigh","board","row","ctrlSet","plea","friend","sleigh","board","row",5,3.3,"high_verbal","Ki4GHif7",5,5,2
"881",474,1033529,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1></div>","Yes","I repeated the whole section of words every time.","sort","caught","bought","taut","wart","phonSet","sort","bought","caught","taut","wart",4.5,3.7,"high_verbal","KPfJRNRo",3,5,2
"882",474,1384487,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","I couldn't remember them no matter what I did, they don''t make sense and I couldn't associate them with each other, this was a grueling task!","sleigh","board","row","friend","plea","ctrlSet","sleigh","board","road","friend","play",4.666667,4.1,"high_verbal","NCar5SZo",3,3,2
"883",474,1096743,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","I did a group of 3 and then 2 out loud.","sleigh","row","friend","board","plea","ctrlSet","sleigh","row","friend","board","plea",4.75,4.5,"high_verbal","NRFUWLZO",5,5,2
"884",474,915410,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","Yes","N/A","cough","rough","bough","through","dough","orthoSet","cough","none","brough","through","none",3,3.5,"low_verbal","qkCSFiGm",2,2,2
"885",474,2178694,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1></div>","Yes","no_answer","caught","taut","sort","bought","wart","phonSet","caught","tot","sort","bot","none",4.25,3.7,"high_verbal","ts7nbQkN",2,2,2
"886",474,1346781,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","Yes","I tried to from a story from the words.","caught","taut","sort","wart","bought","phonSet","caught","saught","wart","taut","none",2.58,4.6,"low_verbal","xMXJBD7Y",1,3,2
"887",474,2076593,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","No","I tried to create a story or some kind of a sentence with the words in order. Sometimes I used the word in a different tense so it made more sense in the sentence and it made it easier to remember.","cough","through","dough","rough","bough","orthoSet","cough","through","dough","rough","bough",4.75,4.4,"high_verbal","XTcCmXvP",5,5,2
"888",476,1560196,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","Yes","none","friend","row","plea","board","sleigh","ctrlSet","friend","row","plea","board","rough",1.83,1.4,"low_verbal","3DHBLnqj",4,4,3
"889",476,2283611,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","Yes","I tried to repeat the first four words and then remember the last without repeating","bough","rough","through","cough","dough","orthoSet","bough","rough","through","caught","threw",4.92,4.8,"high_verbal","3HwZ3aSO",3,3,3
"890",476,1197578,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","Yes","N/A","taut","caught","sort","wart","bought","phonSet","taught","caught","sort","wart","bought",4.83333333333333,4.6,"high_verbal","4FubSY7J",4,4,3
"891",476,1038384,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","Yes","no","cough","dough","rough","through","bough","orthoSet","cough","dough","routh","none","none",4.166667,4.1,"high_verbal","c8Txd3Z5",2,2,3
"892",476,801731,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","I hit enter by mistake on one instead of tab and skipped the boxes","friend","board","sleigh","row","plea","ctrlSet","friend","board","sleigh","row","plea",2.58,2.4,"low_verbal","GJMX4RUC",5,5,3
"893",476,2546148,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">through</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1></div>","Yes","I said them out loud and each time added the next word out loud","through","rough","bough","dough","cough","orthoSet","through","rough","bough","dough","cough",4.67,4.3,"high_verbal","gY67hxD2",5,5,3
"894",476,1295220,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","Yes","no_answer","caught","bought","wart","taut","sort","phonSet","caught","bought","wart","taught","sort",4.58333333333333,3.8,"high_verbal","IMlP20yi",4,4,3
"895",476,1220304,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","Yes","made up stories to go with the section","dough","through","rough","cough","bough","orthoSet","dough","through","sow","though","caught",5,3.3,"high_verbal","Ki4GHif7",2,2,3
"896",476,1056824,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","Yes","I repeated the whole section of words every time.","bought","wart","caught","taut","sort","phonSet","bought","wart","caught","taut","sort",4.5,3.7,"high_verbal","KPfJRNRo",5,5,3
"897",476,1420516,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","I couldn't remember them no matter what I did, they don''t make sense and I couldn't associate them with each other, this was a grueling task!","plea","sleigh","friend","board","row","ctrlSet","plea","friend","board","play","none",4.666667,4.1,"high_verbal","NCar5SZo",1,3,3
"898",476,1122581,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","Yes","I did a group of 3 and then 2 out loud.","dough","bough","rough","cough","through","orthoSet","dough","bough","rough","cough","through",4.75,4.5,"high_verbal","NRFUWLZO",5,5,3
"899",476,956419,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","Yes","N/A","bough","dough","cough","rough","through","orthoSet","bough","dough","cough","rough","through",3,3.5,"low_verbal","qkCSFiGm",5,5,3
"900",476,2204522,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1></div>","Yes","no_answer","bough","through","cough","dough","rough","orthoSet","bow","throw","none","none","rough",4.25,3.7,"high_verbal","ts7nbQkN",1,1,3
"901",476,1392660,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","Yes","I tried to from a story from the words.","board","plea","friend","row","sleigh","ctrlSet","board","plea","friend","row","sleigh",2.58,4.6,"low_verbal","xMXJBD7Y",5,5,3
"902",476,2111831,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","No","I tried to create a story or some kind of a sentence with the words in order. Sometimes I used the word in a different tense so it made more sense in the sentence and it made it easier to remember.","cough","rough","bough","dough","through","orthoSet","cough","rough","bough","dough","though",4.75,4.4,"high_verbal","XTcCmXvP",4,4,3
"903",478,1590389,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1></div>","Yes","none","dough","bough","through","cough","rough","orthoSet","dough","bough","through","none","rough",1.83,1.4,"low_verbal","3DHBLnqj",4,4,4
"904",478,2311949,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","Yes","I tried to repeat the first four words and then remember the last without repeating","row","plea","sleigh","friend","board","ctrlSet","row","plea","sleigh","friend","bow",4.92,4.8,"high_verbal","3HwZ3aSO",4,4,4
"905",478,1224752,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","Yes","N/A","bough","cough","through","rough","dough","orthoSet","bough","cough","through","rough","bough",4.83333333333333,4.6,"high_verbal","4FubSY7J",4,5,4
"906",478,1069369,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","Yes","no","bought","wart","sort","caught","taut","phonSet","bought","wart","sort","none","none",4.166667,4.1,"high_verbal","c8Txd3Z5",3,3,4
"907",478,824779,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","Yes","I hit enter by mistake on one instead of tab and skipped the boxes","taut","bought","caught","wart","sort","phonSet","taught","bought","caught","wart","sort",2.58,2.4,"low_verbal","GJMX4RUC",4,4,4
"908",478,2571674,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1></div>","Yes","I said them out loud and each time added the next word out loud","dough","through","bough","rough","cough","orthoSet","dough","tough","bough","rough","cough",4.67,4.3,"high_verbal","gY67hxD2",4,4,4
"909",478,1318802,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","Yes","no_answer","dough","cough","rough","through","bough","orthoSet","dough","caught","rough","through","bough",4.58333333333333,3.8,"high_verbal","IMlP20yi",4,4,4
"910",478,1264324,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","made up stories to go with the section","plea","sleigh","friend","board","row","ctrlSet","plea","sleigh","friend","board","row",5,3.3,"high_verbal","Ki4GHif7",5,5,4
"911",478,1085380,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","Yes","I repeated the whole section of words every time.","friend","sleigh","plea","row","board","ctrlSet","friend","sleigh","plea","row","board",4.5,3.7,"high_verbal","KPfJRNRo",5,5,4
"912",478,1461654,"task_switching-rhyme-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","Yes","I couldn't remember them no matter what I did, they don''t make sense and I couldn't associate them with each other, this was a grueling task!","row","plea","friend","board","sleigh","ctrlSet","row","plea","friend","board","p",4.666667,4.1,"high_verbal","NCar5SZo",4,4,4
"913",478,1152422,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1></div>","Yes","I did a group of 3 and then 2 out loud.","cough","bough","through","dough","rough","orthoSet","cough","bough","through","rough","none",4.75,4.5,"high_verbal","NRFUWLZO",3,4,4
"914",478,985067,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","Yes","N/A","plea","sleigh","board","row","friend","ctrlSet","plea","sleigh","none","row","friend",3,3.5,"low_verbal","qkCSFiGm",4,4,4
"915",478,2228113,"rhyme-task_switching-phon_sim-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","Yes","no_answer","row","sleigh","friend","plea","board","ctrlSet","row","sleigh","friend","plea","board",4.25,3.7,"high_verbal","ts7nbQkN",5,5,4
